emprestimo_id;cliente_id;valor_emprestado;valor_parcela;num_parcelas;taxa_juros;data_concessao;status
14284;8032;39535.82;1667.92;24;1.25;2023-04-29;ATIVO
14285;9711;7668.12;443.64;18;4.14;2023-03-09;INADIMPLENTE
14286;5846;2067.31;363.43;6;5.48;2024-11-24;INADIMPLENTE
14287;4691;3791.1;81.57;48;3.28;2023-09-22;QUITADO
14288;6115;4336.4;93.22;48;3.19;2024-04-14;QUITADO
14289;5616;18915.76;811.01;24;2.9;2024-05-21;QUITADO
14290;9155;14568.52;2502.63;6;3.07;2023-04-09;QUITADO
14291;7074;5379.1;239.44;24;6.83;2022-08-19;ATIVO
14292;9591;4246.97;369.13;12;4.3;2022-09-09;ATIVO
14293;7193;24891.12;1048.12;24;1.06;2022-01-26;ATIVO
14294;6439;3239.6;71.91;48;6.54;2023-07-30;QUITADO
14295;7129;2658.48;225.73;12;1.89;2023-01-20;ATIVO
14296;5807;12629.16;716.21;18;2.08;2024-02-25;QUITADO
14297;780;17334.94;730.02;24;1.07;2022-08-19;QUITADO
14298;7027;2182.93;190.84;12;4.91;2021-12-02;ATIVO
14299;5772;3098.32;66.69;48;3.32;2023-02-05;QUITADO
14300;1713;1083.26;48.61;24;7.69;2023-10-22;ATIVO
14301;5422;7088.1;154.08;48;4.34;2021-10-25;ATIVO
14302;6680;757.08;44.71;18;6.3;2023-06-01;ATIVO
14303;5261;4380.56;251.93;18;3.52;2023-03-02;ATIVO
14304;6898;5535.62;327.74;18;6.57;2021-03-10;INADIMPLENTE
14305;4632;6467.82;184.05;36;2.44;2021-04-04;QUITADO
14306;3548;3065.61;131.59;24;3.02;2024-07-02;QUITADO
14307;9551;10181.39;435.85;24;2.74;2024-05-23;QUITADO
14308;8079;4555.35;272.38;18;7.63;2024-02-15;ATIVO
14309;6082;18729.65;1586.71;12;1.66;2023-10-01;ATIVO
14310;586;3013.3;171.42;18;2.4;2021-11-29;QUITADO
14311;7792;14343.49;612.53;24;2.49;2024-07-22;QUITADO
14312;9058;4884.66;209.57;24;2.97;2021-06-19;QUITADO
14313;7095;6701.45;599.39;12;7.33;2021-03-14;INADIMPLENTE
14314;1805;6502.33;284.12;24;4.87;2022-05-27;ATIVO
14315;5363;16952.86;1455.83;12;3.05;2023-03-05;ATIVO
14316;7253;10621.65;1802.85;6;1.84;2024-08-08;QUITADO
14317;6545;6022.56;179.49;36;7.29;2023-07-24;QUITADO
14318;2390;7521.08;1329.1;6;6.03;2021-08-02;ATIVO
14319;168;5030.51;216.06;24;3.08;2022-04-15;ATIVO
14320;2537;8363.25;240.4;36;3.48;2024-12-13;QUITADO
14321;1710;7233.48;211.62;36;5.32;2023-06-20;ATIVO
14322;966;7710.49;227.35;36;6.15;2023-06-17;QUITADO
14323;2860;8234.46;351.85;24;2.55;2023-02-17;QUITADO
14324;2637;6182.69;1089.18;6;5.7;2023-06-07;ATIVO
14325;6365;4300.81;92.37;48;3.09;2024-11-13;ATIVO
14326;1505;10366.73;1766.32;6;2.23;2023-07-01;QUITADO
14327;8013;1711.97;298.08;6;4.47;2021-10-10;INADIMPLENTE
14328;2345;5508.37;484.42;12;5.53;2021-06-24;ATIVO
14329;6389;1424.98;42.41;36;7.15;2023-06-29;ATIVO
14330;8838;48105.3;1355.23;36;1.42;2023-04-06;ATIVO
14331;6106;3940.24;702.02;6;6.9;2023-05-29;INADIMPLENTE
14332;5432;16799.54;478.09;36;2.45;2024-06-25;QUITADO
14333;4990;6791.17;589.53;12;4.17;2023-06-03;ATIVO
14334;7627;8868.85;1514.8;6;2.48;2023-07-06;ATIVO
14335;9276;6315.15;359.61;18;2.5;2022-09-07;QUITADO
14336;7346;18572.95;396.92;48;2.58;2021-08-20;QUITADO
14337;5470;3558.05;308.6;12;4.08;2023-02-13;ATIVO
14338;8195;10047.83;858.42;12;2.52;2023-08-21;ATIVO
14339;4963;6139.61;173.15;36;1.53;2024-10-18;QUITADO
14340;4197;42625.53;1800.93;24;1.4;2023-09-19;ATIVO
14341;113;5758.55;332.59;18;3.96;2023-12-14;ATIVO
14342;894;7701.66;170.75;48;6.42;2021-09-15;ATIVO
14343;8332;18294.51;785.29;24;3.02;2024-02-11;ATIVO
14344;7101;7794.36;695.58;12;7.09;2024-11-08;INADIMPLENTE
14345;1360;4294.89;376.2;12;5.11;2024-02-28;ATIVO
14346;2850;2457.17;105.32;24;2.87;2024-09-24;ATIVO
14347;2347;8975.46;383.93;24;2.66;2022-06-29;ATIVO
14348;3754;7005.53;1188.84;6;1.82;2021-10-01;QUITADO
14349;8332;8425.9;1445.18;6;2.91;2024-04-18;QUITADO
14350;1930;5928.8;175.87;36;6.79;2024-12-28;ATIVO
14351;6883;10256.19;435.03;24;1.8;2024-09-10;QUITADO
14352;5993;4631.17;132.91;36;3.32;2024-02-22;QUITADO
14353;5091;7824.06;347.71;24;6.66;2024-07-07;QUITADO
14354;5898;15273.15;1288.54;12;1.24;2023-05-14;ATIVO
14355;711;16479.65;1414.64;12;3.01;2023-06-12;QUITADO
14356;3659;6285.03;278.82;24;6.47;2022-03-10;ATIVO
14357;529;5980.16;506.12;12;1.56;2022-02-18;QUITADO
14358;3095;3599.01;76.61;48;2.18;2024-06-10;ATIVO
14359;6242;2295.16;407.51;6;6.53;2023-07-27;INADIMPLENTE
14360;4218;6063.23;131.16;48;3.83;2023-04-12;ATIVO
14361;2893;14791.58;627.29;24;1.78;2023-06-12;QUITADO
14362;9650;11041.83;234.68;48;2.02;2022-09-22;ATIVO
14363;5571;711.12;41.82;18;5.85;2023-02-26;INADIMPLENTE
14364;3694;7776.53;678.05;12;4.63;2021-06-13;QUITADO
14365;2283;8615.92;369.48;24;2.92;2021-04-01;ATIVO
14366;6045;32581.46;1375.34;24;1.31;2021-10-21;ATIVO
14367;3030;20009.69;1687.98;12;1.23;2022-12-28;ATIVO
14368;9588;548.01;16.35;36;7.42;2021-04-17;INADIMPLENTE
14369;8075;2453.7;70.78;36;3.84;2021-01-30;ATIVO
14370;2580;1037.96;45.54;24;5.31;2024-07-07;QUITADO
14371;3359;12279.15;261.39;48;2.18;2023-01-17;QUITADO
14372;2248;19262.06;412.81;48;2.87;2023-03-29;QUITADO
14373;2969;35697.91;3016.18;12;1.39;2023-05-31;INADIMPLENTE
14374;7047;2200.65;127.48;18;4.27;2021-02-14;INADIMPLENTE
14375;1819;6036.51;132.06;48;5.01;2022-08-25;ATIVO
14376;4177;19140.37;406.41;48;1.92;2023-05-09;ATIVO
14377;9509;4008.67;113.04;36;1.52;2022-07-16;ATIVO
14378;9703;18938.77;1630.31;12;3.3;2022-08-04;ATIVO
14379;4444;8135.19;174.92;48;3.21;2023-11-25;QUITADO
14380;5890;3889.43;225.63;18;4.42;2024-05-03;ATIVO
14381;4486;2441.52;144.96;18;6.87;2023-12-12;ATIVO
14382;8803;5729.94;504.57;12;5.67;2022-03-14;ATIVO
14383;6130;4032.93;718.4;6;6.88;2021-03-30;INADIMPLENTE
14384;3843;8162.03;1401.15;6;3.0;2021-02-15;ATIVO
14385;7447;18893.8;3222.34;6;2.33;2023-02-03;ATIVO
14386;7277;27282.72;1533.44;18;1.17;2024-10-11;ATIVO
14387;1121;14783.54;313.41;48;1.76;2024-01-05;ATIVO
14388;457;6190.99;1057.52;6;2.49;2022-10-10;ATIVO
14389;8815;13465.11;288.97;48;3.01;2023-01-28;QUITADO
14390;5947;627.2;37.61;18;7.95;2023-10-05;ATIVO
14391;1351;5915.34;169.97;36;3.44;2023-02-10;QUITADO
14392;8676;6991.3;206.48;36;6.32;2022-01-10;INADIMPLENTE
14393;1362;4661.98;807.53;6;3.93;2024-03-13;QUITADO
14394;4150;1746.35;102.13;18;5.27;2021-05-07;ATIVO
14395;2957;39485.89;1668.28;24;1.4;2023-01-20;ATIVO
14396;2589;2924.9;85.16;36;4.81;2021-06-02;ATIVO
14397;4625;42990.4;7258.21;6;1.3;2021-04-14;ATIVO
14398;1639;36879.52;3111.71;12;1.25;2023-05-25;ATIVO
14399;2631;48771.94;1029.09;48;1.28;2023-05-15;ATIVO
14400;9411;4972.46;438.07;12;5.72;2023-05-11;QUITADO
14401;2496;2767.5;161.73;18;5.19;2021-07-19;ATIVO
14402;986;15966.42;343.54;48;3.28;2021-05-14;QUITADO
14403;8563;4421.65;98.86;48;7.32;2021-03-28;INADIMPLENTE
14404;6828;14392.21;615.09;24;2.57;2023-01-09;QUITADO
14405;3707;5373.38;160.95;36;7.83;2023-02-22;ATIVO
14406;2800;8740.0;740.79;12;1.71;2024-09-07;ATIVO
14407;7615;6683.79;1201.19;6;7.83;2024-11-18;ATIVO
14408;5631;4869.62;105.36;48;3.85;2023-02-21;INADIMPLENTE
14409;2832;15261.11;652.29;24;2.58;2022-07-18;ATIVO
14410;1389;1778.14;159.94;12;7.94;2023-11-07;ATIVO
14411;9210;26855.55;565.81;48;1.13;2022-05-29;ATIVO
14412;3790;7451.66;1300.31;6;4.7;2024-01-09;INADIMPLENTE
14413;199;2724.3;477.84;6;5.24;2022-04-11;ATIVO
14414;1739;1984.58;341.65;6;3.29;2024-01-11;QUITADO
14415;7624;18403.21;1558.14;12;1.6;2024-12-31;QUITADO
14416;2593;15436.88;331.12;48;2.96;2022-04-20;QUITADO
14417;2396;5754.02;125.79;48;4.93;2023-09-14;QUITADO
14418;9185;1880.29;325.76;6;3.95;2024-04-16;INADIMPLENTE
14419;1796;2593.19;440.58;6;1.94;2022-01-10;QUITADO
14420;9718;2213.36;127.1;18;3.36;2024-09-05;ATIVO
14421;3431;3012.42;177.6;18;6.12;2022-03-16;QUITADO
14422;1786;5896.49;348.32;18;6.33;2021-09-02;QUITADO
14423;958;3680.4;159.85;24;4.24;2024-11-28;INADIMPLENTE
14424;6806;13483.97;572.28;24;1.86;2024-02-25;ATIVO
14425;7506;3440.2;616.48;6;7.52;2024-06-10;ATIVO
14426;4836;3892.86;109.77;36;1.51;2022-11-10;ATIVO
14427;7700;1014.68;181.09;6;7.08;2021-09-01;INADIMPLENTE
14428;6333;716.09;42.31;18;6.36;2021-03-11;ATIVO
14429;6431;21912.32;3685.29;6;0.91;2022-11-18;ATIVO
14430;6392;16086.34;342.64;48;2.24;2021-11-06;QUITADO
14431;2559;46719.35;1968.44;24;1.12;2024-10-05;ATIVO
14432;4833;5342.13;957.13;6;7.5;2021-04-17;ATIVO
14433;3571;3183.84;92.77;36;4.9;2024-01-03;ATIVO
14434;7462;6514.44;278.06;24;2.44;2023-11-05;ATIVO
14435;5130;660.43;19.77;36;7.74;2021-02-21;QUITADO
14436;8869;16350.58;460.09;36;1.3;2024-11-21;ATIVO
14437;5800;3354.96;195.59;18;4.94;2024-12-11;ATIVO
14438;1212;7771.98;173.98;48;7.45;2023-10-25;QUITADO
14439;7401;6734.66;151.26;48;7.81;2023-02-27;ATIVO
14440;5844;9221.4;776.06;12;0.99;2023-09-23;ATIVO
14441;9463;15559.82;2639.72;6;1.79;2021-08-05;ATIVO
14442;1086;4968.94;280.91;18;1.76;2022-06-21;QUITADO
14443;1375;8714.41;745.23;12;2.62;2023-05-01;QUITADO
14444;4775;748.7;21.92;36;5.4;2022-10-13;ATIVO
14445;2393;46439.13;2607.3;18;1.06;2024-02-29;ATIVO
14446;3422;38448.46;811.34;48;1.29;2024-05-06;ATIVO
14447;4665;16613.0;1417.5;12;2.39;2023-04-24;ATIVO
14448;6711;6543.41;286.44;24;5.06;2021-03-19;INADIMPLENTE
14449;7866;3097.63;276.72;12;7.2;2023-12-09;QUITADO
14450;9906;17768.88;1499.84;12;1.29;2021-10-27;ATIVO
14451;4113;1618.06;46.18;36;2.74;2021-06-30;ATIVO
14452;9728;3695.69;82.14;48;6.68;2024-05-04;ATIVO
14453;4972;13010.27;275.06;48;1.48;2022-05-20;ATIVO
14454;3427;7204.03;154.03;48;2.63;2024-07-29;INADIMPLENTE
14455;4936;4700.37;801.96;6;2.37;2022-10-27;QUITADO
14456;1957;1160.28;199.36;6;3.09;2022-02-21;QUITADO
14457;1327;12924.65;367.96;36;2.49;2024-11-05;ATIVO
14458;820;40922.34;6881.77;6;0.9;2024-06-22;QUITADO
14459;1178;32669.72;917.38;36;1.09;2023-03-03;ATIVO
14460;3222;5702.04;246.28;24;3.66;2023-08-14;QUITADO
14461;9041;7230.28;1243.49;6;3.19;2023-01-12;QUITADO
14462;9467;7194.99;315.17;24;5.13;2021-10-11;ATIVO
14463;6631;4579.91;98.74;48;3.49;2022-08-05;ATIVO
14464;1591;6864.96;293.16;24;2.49;2024-12-12;QUITADO
14465;1639;38150.41;2145.54;18;1.23;2023-07-25;QUITADO
14466;5319;3305.52;72.86;48;5.8;2024-09-21;ATIVO
14467;641;12011.55;2061.18;6;2.96;2024-05-18;QUITADO
14468;9302;7425.61;1321.39;6;6.77;2024-04-16;ATIVO
14469;2967;12761.14;2172.16;6;2.13;2023-01-04;INADIMPLENTE
14470;8859;43383.3;3653.6;12;1.06;2023-03-10;INADIMPLENTE
14471;4312;6795.59;607.53;12;7.28;2024-11-23;ATIVO
14472;4902;9373.44;789.24;12;1.04;2021-07-18;QUITADO
14473;16;2360.56;68.94;36;5.14;2023-08-17;ATIVO
14474;2186;2290.96;409.17;6;7.16;2021-11-29;INADIMPLENTE
14475;1144;10196.94;433.58;24;2.05;2023-05-08;QUITADO
14476;9119;6091.97;180.2;36;6.49;2024-08-29;ATIVO
14477;8690;17280.96;369.42;48;2.61;2021-01-11;QUITADO
14478;5032;6580.46;1122.52;6;2.35;2023-11-07;INADIMPLENTE
14479;5176;19785.11;418.83;48;1.61;2021-05-16;ATIVO
14480;7252;13459.48;379.56;36;1.52;2024-06-11;ATIVO
14481;8089;4216.09;375.23;12;6.8;2022-08-05;QUITADO
14482;9923;4453.9;264.66;18;6.96;2021-08-25;ATIVO
14483;6677;12998.68;2213.68;6;2.18;2022-02-20;QUITADO
14484;9763;19776.81;560.45;36;2.02;2021-07-09;ATIVO
14485;6011;7110.45;156.25;48;5.48;2021-04-13;QUITADO
14486;3196;5395.78;310.98;18;3.74;2023-10-06;ATIVO
14487;4918;6835.33;192.68;36;1.48;2022-04-10;ATIVO
14488;3660;19313.8;413.64;48;2.8;2022-09-23;ATIVO
14489;3055;19560.49;1681.88;12;3.18;2024-07-05;ATIVO
14490;9947;4180.12;736.33;6;5.69;2023-05-30;QUITADO
14491;2182;18095.81;1024.62;18;1.92;2022-03-04;ATIVO
14492;2735;6945.38;153.44;48;6.04;2022-01-12;ATIVO
14493;9858;14710.87;628.34;24;2.51;2024-04-07;ATIVO
14494;5052;7367.28;653.48;12;6.44;2022-05-31;ATIVO
14495;7157;1099.93;197.84;6;7.92;2023-01-16;ATIVO
14496;172;8952.55;1518.5;6;1.77;2024-08-23;ATIVO
14497;3461;18824.83;802.41;24;2.3;2022-08-31;ATIVO
14498;8018;2205.76;383.99;6;4.45;2022-12-09;INADIMPLENTE
14499;5361;6133.97;267.93;24;4.83;2024-03-13;ATIVO
14500;6294;9495.92;266.68;36;1.1;2021-10-16;ATIVO
14501;7138;44213.96;3723.92;12;1.07;2023-07-24;ATIVO
14502;5164;8721.37;739.72;12;1.78;2024-07-03;ATIVO
14503;1429;968.37;21.1;48;4.61;2021-10-30;ATIVO
14504;2250;1663.45;298.06;6;7.51;2021-07-07;INADIMPLENTE
14505;2893;3246.23;184.76;18;2.45;2024-12-11;QUITADO
14506;7766;47271.57;3975.93;12;0.93;2021-08-19;ATIVO
14507;9925;16077.99;1378.96;12;2.92;2021-05-16;QUITADO
14508;7203;1491.52;32.31;48;3.97;2024-04-03;ATIVO
14509;6105;12154.58;513.78;24;1.45;2024-05-16;ATIVO
14510;9203;8976.73;257.51;36;3.27;2024-04-18;ATIVO
14511;4409;4025.49;118.23;36;5.73;2024-06-23;ATIVO
14512;7724;1251.22;219.32;6;5.17;2021-02-18;ATIVO
14513;216;5225.86;155.45;36;7.09;2024-01-08;ATIVO
14514;3866;29354.26;1236.55;24;1.1;2022-02-03;QUITADO
14515;8477;6603.79;562.26;12;2.17;2022-04-07;QUITADO
14516;680;6470.41;372.19;18;3.54;2023-02-15;QUITADO
14517;216;2762.9;246.15;12;6.91;2023-08-12;ATIVO
14518;7047;4170.94;124.86;36;7.77;2023-03-21;QUITADO
14519;5966;1667.2;96.92;18;4.64;2023-04-28;ATIVO
14520;4765;15737.4;2673.26;6;1.92;2023-06-10;ATIVO
14521;1753;1987.56;171.64;12;3.63;2021-05-11;ATIVO
14522;6572;19974.74;1143.55;18;3.05;2022-06-27;ATIVO
14523;3349;4644.87;787.77;6;1.76;2022-10-01;ATIVO
14524;1714;6241.41;531.35;12;2.16;2021-10-10;ATIVO
14525;496;6164.77;350.88;18;2.45;2022-06-06;ATIVO
14526;4874;4479.0;254.73;18;2.37;2023-01-28;QUITADO
14527;5444;7036.85;310.97;24;6.06;2021-06-01;ATIVO
14528;9540;1874.6;42.0;48;7.55;2021-01-20;ATIVO
14529;6788;6221.71;132.78;48;2.44;2021-08-05;ATIVO
14530;2383;4385.4;383.06;12;4.82;2024-05-30;QUITADO
14531;5729;37218.55;1048.12;36;1.38;2022-01-23;ATIVO
14532;9558;5281.84;316.7;18;7.93;2022-10-24;ATIVO
14533;1244;1365.62;118.77;12;4.37;2024-03-17;QUITADO
14534;9454;7294.43;324.69;24;6.83;2023-06-08;ATIVO
14535;1049;17303.33;371.7;48;3.11;2021-01-25;QUITADO
14536;5873;17496.01;3011.94;6;3.29;2024-04-01;ATIVO
14537;675;7311.74;161.48;48;6.01;2023-05-17;ATIVO
14538;2473;25207.71;4250.86;6;1.18;2023-08-21;ATIVO
14539;1080;47789.36;1004.57;48;0.9;2021-06-27;ATIVO
14540;830;2481.78;109.51;24;5.9;2022-08-03;QUITADO
14541;5928;812.75;141.78;6;4.67;2022-10-13;ATIVO
14542;3975;19619.2;416.95;48;2.01;2021-07-04;QUITADO
14543;4097;13746.11;1185.03;12;3.45;2021-12-01;ATIVO
14544;8826;3631.01;107.63;36;6.71;2022-01-16;INADIMPLENTE
14545;194;9402.86;532.52;18;1.94;2024-07-23;QUITADO
14546;9368;5644.42;123.34;48;4.89;2023-01-06;ATIVO
14547;304;7093.51;635.05;12;7.43;2023-10-29;ATIVO
14548;7255;4967.2;212.47;24;2.66;2023-05-20;QUITADO
14549;5722;7687.1;227.28;36;6.44;2022-10-19;ATIVO
14550;1733;18075.04;1534.42;12;1.87;2022-10-16;INADIMPLENTE
14551;977;4047.0;88.02;48;4.4;2022-08-30;ATIVO
14552;1233;3995.57;171.56;24;3.05;2023-06-25;ATIVO
14553;7404;6469.71;365.29;18;1.63;2022-05-10;ATIVO
14554;8245;10482.3;590.1;18;1.33;2022-08-10;QUITADO
14555;1392;3534.41;157.24;24;6.77;2021-03-23;INADIMPLENTE
14556;528;2215.86;129.2;18;4.95;2022-12-29;QUITADO
14557;219;27507.61;772.05;36;1.04;2024-04-22;ATIVO
14558;6107;7263.17;157.28;48;3.94;2023-12-21;ATIVO
14559;6603;18354.05;1569.73;12;2.63;2022-07-03;QUITADO
14560;4052;5630.37;330.38;18;5.62;2022-07-15;ATIVO
14561;2064;4829.34;143.34;36;6.85;2022-11-16;ATIVO
14562;8381;5057.5;880.43;6;4.45;2021-09-11;QUITADO
14563;4687;6476.31;1153.75;6;6.89;2022-04-02;ATIVO
14564;6214;6537.72;585.34;12;7.44;2021-10-24;INADIMPLENTE
14565;2975;7397.11;658.4;12;6.81;2021-08-03;QUITADO
14566;7019;39630.82;6697.61;6;1.4;2024-08-20;ATIVO
14567;1842;8972.01;514.79;18;3.28;2021-07-07;ATIVO
14568;6420;11918.5;1023.2;12;3.02;2024-10-22;QUITADO
14569;2990;1572.19;33.31;48;1.7;2024-09-18;QUITADO
14570;4585;13083.82;1119.76;12;2.7;2022-03-24;ATIVO
14571;4517;3726.15;214.19;18;3.47;2021-10-17;QUITADO
14572;1302;1216.27;215.77;6;6.44;2023-06-30;ATIVO
14573;1173;6899.99;200.83;36;4.78;2024-01-25;INADIMPLENTE
14574;7661;13415.78;573.52;24;2.6;2021-06-04;QUITADO
14575;2006;7768.92;222.92;36;3.3;2022-08-21;ATIVO
14576;6621;6374.69;183.57;36;3.67;2021-04-19;INADIMPLENTE
14577;478;18715.78;792.38;24;1.61;2023-04-21;QUITADO
14578;7423;19141.69;3259.19;6;2.16;2022-10-07;QUITADO
14579;3691;12820.61;551.29;24;3.2;2021-11-15;ATIVO
14580;2283;17641.94;1496.48;12;1.79;2024-06-12;ATIVO
14581;2037;3387.3;152.27;24;7.89;2024-03-19;INADIMPLENTE
14582;5735;4755.42;277.58;18;5.07;2023-06-02;INADIMPLENTE
14583;7646;5715.37;170.94;36;7.67;2021-10-21;ATIVO
14584;1689;2754.45;79.24;36;3.57;2023-12-10;QUITADO
14585;1245;9882.9;841.86;12;2.22;2021-11-04;QUITADO
14586;9780;5008.95;219.48;24;5.16;2022-01-14;ATIVO
14587;5526;32871.13;5547.55;6;1.26;2023-09-12;ATIVO
14588;2557;4147.0;119.0;36;3.3;2021-09-21;QUITADO
14589;2376;14450.53;1216.98;12;1.06;2021-03-23;ATIVO
14590;4764;5381.56;238.16;24;6.21;2021-10-27;QUITADO
14591;278;17958.37;1532.45;12;2.4;2022-11-28;ATIVO
14592;7440;10250.84;1761.09;6;3.08;2021-10-05;ATIVO
14593;7146;593.76;17.64;36;6.98;2022-08-06;ATIVO
14594;1939;7941.55;224.11;36;1.59;2023-11-15;QUITADO
14595;7741;1593.02;138.35;12;4.22;2024-10-23;QUITADO
14596;2789;2906.23;84.69;36;4.91;2022-04-04;QUITADO
14597;2711;10404.06;596.85;18;3.26;2023-11-01;QUITADO
14598;3023;16626.87;709.69;24;2.44;2022-02-25;QUITADO
14599;285;7987.36;697.1;12;4.73;2024-01-12;ATIVO
14600;3544;10108.04;215.41;48;2.29;2023-04-08;ATIVO
14601;7579;7312.55;160.69;48;5.48;2022-01-21;QUITADO
14602;1603;7170.23;641.97;12;7.44;2023-06-25;QUITADO
14603;8596;8692.81;371.73;24;2.63;2021-10-17;QUITADO
14604;2434;1743.92;74.56;24;2.61;2023-06-27;ATIVO
14605;2424;5819.23;173.7;36;7.46;2024-03-27;ATIVO
14606;4985;14002.5;299.45;48;2.65;2023-01-27;ATIVO
14607;7497;2676.01;230.03;12;3.15;2022-11-21;ATIVO
14608;3358;1592.3;140.22;12;5.67;2022-02-08;ATIVO
14609;1298;6164.26;175.99;36;2.78;2023-08-03;QUITADO
14610;6;7435.38;667.39;12;7.71;2022-09-19;QUITADO
14611;7524;1638.1;141.59;12;3.72;2024-07-02;QUITADO
14612;7105;2236.79;130.68;18;5.16;2022-09-25;INADIMPLENTE
14613;2988;11237.11;475.94;24;1.65;2023-10-01;ATIVO
14614;5379;13041.67;741.78;18;2.38;2024-03-13;ATIVO
14615;2351;2566.93;76.15;36;6.8;2024-01-04;QUITADO
14616;3992;10792.54;229.23;48;1.95;2021-01-11;ATIVO
14617;3210;16623.57;473.68;36;2.58;2024-12-12;QUITADO
14618;6433;4895.98;436.03;12;6.87;2021-12-07;ATIVO
14619;9299;4988.09;287.06;18;3.59;2022-08-22;QUITADO
14620;1395;6241.41;1110.55;6;6.76;2023-09-02;QUITADO
14621;7014;7631.66;454.68;18;7.24;2021-09-23;INADIMPLENTE
14622;7138;42571.72;3596.25;12;1.37;2024-05-15;INADIMPLENTE
14623;2545;12901.93;741.36;18;3.43;2022-10-21;QUITADO
14624;7127;2907.17;504.49;6;4.12;2022-01-30;QUITADO
14625;7575;30911.11;1298.78;24;0.84;2022-02-15;ATIVO
14626;7000;10036.4;432.57;24;3.44;2021-04-14;QUITADO
14627;3969;4027.91;119.14;36;6.48;2023-08-29;ATIVO
14628;8255;4779.5;404.7;12;1.61;2021-09-30;INADIMPLENTE
14629;6075;1352.31;30.28;48;7.48;2022-11-25;QUITADO
14630;1057;10517.24;904.92;12;3.25;2024-07-12;ATIVO
14631;9628;6787.31;142.93;48;1.08;2024-07-01;QUITADO
14632;5082;16661.83;470.93;36;1.75;2023-05-29;ATIVO
14633;3993;6156.02;131.37;48;2.43;2023-02-27;INADIMPLENTE
14634;1554;4278.94;123.14;36;3.6;2023-12-24;ATIVO
14635;7547;15859.58;1336.96;12;1.16;2024-01-29;INADIMPLENTE
14636;7758;3169.05;135.83;24;2.87;2022-10-11;ATIVO
14637;5219;7524.45;1298.34;6;3.53;2024-11-09;QUITADO
14638;2041;14570.91;623.39;24;2.68;2021-05-14;ATIVO
14639;6139;4332.88;764.75;6;5.9;2024-10-13;ATIVO
14640;9024;5551.39;123.18;48;6.51;2024-11-12;QUITADO
14641;3931;43078.48;3627.21;12;1.04;2021-06-22;QUITADO
14642;371;7143.92;421.21;18;6.13;2021-12-01;ATIVO
14643;1877;25162.01;2122.0;12;1.2;2021-02-01;QUITADO
14644;3160;8430.06;239.76;36;2.39;2023-03-08;ATIVO
14645;1226;4539.41;202.06;24;6.83;2022-08-31;QUITADO
14646;9359;1074.2;23.55;48;5.25;2023-07-23;QUITADO
14647;8557;6180.91;545.83;12;5.97;2023-07-14;QUITADO
14648;4533;12425.12;353.46;36;2.41;2021-09-08;ATIVO
14649;9387;2940.56;172.55;18;5.62;2023-11-16;ATIVO
14650;5094;4644.85;416.14;12;7.51;2022-03-28;QUITADO
14651;6148;2236.63;48.12;48;3.28;2021-10-24;INADIMPLENTE
14652;5233;2703.39;476.11;6;5.67;2022-08-07;INADIMPLENTE
14653;3074;3260.25;187.3;18;3.41;2023-05-03;QUITADO
14654;7412;5513.44;474.11;12;3.19;2023-12-26;QUITADO
14655;5013;13805.16;2374.03;6;3.18;2023-04-03;QUITADO
14656;5900;31138.76;5249.48;6;1.15;2022-04-26;ATIVO
14657;707;18498.01;394.62;48;2.4;2022-09-21;QUITADO
14658;1533;7010.06;155.38;48;6.39;2024-09-17;ATIVO
14659;4506;5828.88;124.68;48;2.67;2024-06-06;INADIMPLENTE
14660;4807;7801.33;701.6;12;7.92;2021-04-18;QUITADO
14661;9942;19724.01;1662.41;12;1.14;2024-05-12;QUITADO
14662;8749;560.24;32.26;18;3.66;2024-06-11;QUITADO
14663;5450;5300.83;316.31;18;7.41;2023-09-07;QUITADO
14664;4992;17582.43;502.03;36;2.79;2022-02-07;QUITADO
14665;2178;3497.54;74.8;48;2.66;2021-11-14;ATIVO
14666;2607;6481.15;1138.2;6;5.37;2022-02-26;ATIVO
14667;8254;10591.85;896.86;12;1.61;2024-07-07;ATIVO
14668;9257;16970.69;724.72;24;2.49;2022-06-17;QUITADO
14669;5319;5048.68;109.56;48;4.16;2023-04-05;INADIMPLENTE
14670;9277;5230.54;302.06;18;3.95;2024-08-16;QUITADO
14671;8996;12589.73;360.59;36;3.11;2024-09-21;QUITADO
14672;5322;17046.81;1460.63;12;2.82;2022-01-22;ATIVO
14673;276;16698.51;354.43;48;1.88;2023-05-14;QUITADO
14674;8008;42169.54;7132.98;6;1.49;2024-01-10;QUITADO
14675;108;5004.49;111.26;48;6.71;2024-10-12;QUITADO
14676;295;5570.5;118.65;48;2.24;2021-06-13;ATIVO
14677;2551;6546.24;1128.9;6;3.47;2021-12-15;QUITADO
14678;6679;3122.86;555.71;6;6.77;2023-11-09;QUITADO
14679;8443;16356.15;2810.8;6;3.11;2021-11-25;QUITADO
14680;8563;3595.81;158.17;24;5.57;2023-09-29;INADIMPLENTE
14681;1961;9560.86;201.53;48;1.18;2023-11-17;QUITADO
14682;481;5662.35;484.51;12;2.68;2022-07-19;ATIVO
14683;6686;2424.31;54.41;48;7.72;2021-10-26;QUITADO
14684;6704;2041.62;45.47;48;6.91;2021-06-24;INADIMPLENTE
14685;1481;5602.96;166.33;36;6.87;2021-08-13;QUITADO
14686;9355;1832.69;328.88;6;7.67;2022-07-16;ATIVO
