evento_id;cliente_id;emprestimo_id;tipo_evento;data_evento;valor_em_risco
3780;9428;13013;ATRASO_30;2023-02-08;2069.69
3781;9428;13013;ATRASO_60;2023-03-10;1655.75
3782;9428;13013;ATRASO_90;2023-04-09;1241.81
3783;9428;13013;CALOTE;2023-05-09;827.88
3784;2724;13016;ATRASO_30;2024-01-05;5540.58
3785;2724;13016;ATRASO_60;2024-02-04;4432.46
3786;2432;13028;ATRASO_30;2022-09-03;3125.39
3787;2432;13028;CALOTE;2022-12-02;1250.16
3788;6726;13033;ATRASO_30;2023-10-25;6468.92
3789;6726;13033;ATRASO_90;2023-12-24;3881.35
3790;6726;13033;CALOTE;2024-01-23;2587.57
3791;5545;13037;ATRASO_60;2021-04-14;5641.78
3792;5545;13037;CALOTE;2021-06-13;2820.89
3793;7781;13043;ATRASO_30;2023-10-05;2566.31
3794;7781;13043;ATRASO_90;2023-12-04;1539.79
3795;7781;13043;CALOTE;2024-01-03;1026.52
3796;5145;13045;ATRASO_30;2023-03-18;3964.5
3797;5145;13045;ATRASO_60;2023-04-17;3171.6
3798;5145;13045;ATRASO_90;2023-05-17;2378.7
3799;6565;13069;ATRASO_30;2021-02-06;1739.66
3800;6565;13069;ATRASO_60;2021-03-08;1391.73
3801;6565;13069;CALOTE;2021-05-07;695.86
3802;1255;13076;ATRASO_30;2024-03-09;629.99
3803;1255;13076;ATRASO_90;2024-05-08;377.99
3804;6772;13078;ATRASO_60;2025-03-01;5286.98
3805;6772;13078;ATRASO_90;2025-03-31;3965.24
3806;6772;13078;CALOTE;2025-04-30;2643.49
3807;3824;13101;ATRASO_30;2021-08-05;7414.68
3808;3824;13101;CALOTE;2021-11-03;2965.87
3809;731;13102;ATRASO_30;2022-03-22;15295.19
3810;731;13102;ATRASO_60;2022-04-21;12236.15
3811;731;13102;ATRASO_90;2022-05-21;9177.11
3812;731;13102;CALOTE;2022-06-20;6118.08
3813;5950;13107;ATRASO_30;2022-06-14;5533.27
3814;5950;13107;ATRASO_60;2022-07-14;4426.62
3815;8295;13114;ATRASO_60;2024-05-12;22265.39
3816;8295;13114;ATRASO_90;2024-06-11;16699.04
3817;8295;13114;CALOTE;2024-07-11;11132.7
3818;264;13123;ATRASO_30;2023-02-26;7882.05
3819;264;13123;ATRASO_60;2023-03-28;6305.64
3820;264;13123;ATRASO_90;2023-04-27;4729.23
3821;264;13123;CALOTE;2023-05-27;3152.82
3822;2403;13126;ATRASO_30;2021-04-15;4947.29
3823;2403;13126;ATRASO_60;2021-05-15;3957.83
3824;2403;13126;ATRASO_90;2021-06-14;2968.37
3825;2403;13126;CALOTE;2021-07-14;1978.92
3826;914;13147;ATRASO_90;2023-07-15;4273.78
3827;9106;13168;ATRASO_30;2023-09-17;6225.3
3828;9106;13168;ATRASO_60;2023-10-17;4980.24
3829;9106;13168;ATRASO_90;2023-11-16;3735.18
3830;9106;13168;CALOTE;2023-12-16;2490.12
3831;5149;13173;ATRASO_60;2022-06-10;5292.71
3832;5149;13173;ATRASO_90;2022-07-10;3969.53
3833;5149;13173;CALOTE;2022-08-09;2646.36
3834;8304;13186;ATRASO_90;2024-02-10;2633.14
3835;4241;13196;ATRASO_60;2023-04-01;1978.86
3836;4241;13196;ATRASO_90;2023-05-01;1484.15
3837;4241;13196;CALOTE;2023-05-31;989.43
3838;4161;13202;ATRASO_30;2022-03-20;6080.55
3839;4161;13202;ATRASO_60;2022-04-19;4864.44
3840;4161;13202;CALOTE;2022-06-18;2432.22
3841;9823;13214;ATRASO_30;2023-11-23;20268.05
3842;2761;13215;ATRASO_30;2021-12-04;6821.66
3843;2761;13215;ATRASO_60;2022-01-03;5457.33
3844;2761;13215;ATRASO_90;2022-02-02;4093.0
3845;2761;13215;CALOTE;2022-03-04;2728.66
3846;6542;13224;ATRASO_60;2024-05-06;3983.8
3847;6542;13224;ATRASO_90;2024-06-05;2987.85
3848;6542;13224;CALOTE;2024-07-05;1991.9
3849;4685;13226;ATRASO_30;2024-10-11;16450.06
3850;4685;13226;ATRASO_60;2024-11-10;13160.05
3851;4685;13226;CALOTE;2025-01-09;6580.02
3852;5135;13229;ATRASO_60;2022-09-27;3676.42
3853;5135;13229;ATRASO_90;2022-10-27;2757.32
3854;5135;13229;CALOTE;2022-11-26;1838.21
3855;8948;13233;ATRASO_30;2024-12-16;7446.37
3856;8948;13233;ATRASO_60;2025-01-15;5957.1
3857;8948;13233;ATRASO_90;2025-02-14;4467.82
3858;8356;13256;ATRASO_30;2022-02-25;5673.19
3859;8356;13256;ATRASO_60;2022-03-27;4538.55
3860;8356;13256;ATRASO_90;2022-04-26;3403.91
3861;8339;13305;ATRASO_30;2023-09-08;1038.03
3862;8339;13305;ATRASO_90;2023-11-07;622.82
3863;8339;13305;CALOTE;2023-12-07;415.21
3864;6577;13309;ATRASO_30;2022-01-04;2016.06
3865;6577;13309;ATRASO_60;2022-02-03;1612.85
3866;4844;13313;ATRASO_60;2022-03-11;5364.75
3867;4844;13313;ATRASO_90;2022-04-10;4023.56
3868;4844;13313;CALOTE;2022-05-10;2682.38
3869;7886;13383;ATRASO_90;2024-08-08;1227.91
3870;7886;13383;CALOTE;2024-09-07;818.61
3871;8274;13388;ATRASO_30;2023-02-23;6293.78
3872;8274;13388;ATRASO_60;2023-03-25;5035.02
3873;8274;13388;ATRASO_90;2023-04-24;3776.27
3874;8274;13388;CALOTE;2023-05-24;2517.51
3875;3171;13389;ATRASO_30;2021-04-15;6098.83
3876;3171;13389;ATRASO_60;2021-05-15;4879.06
3877;3171;13389;CALOTE;2021-07-14;2439.53
3878;5836;13399;ATRASO_30;2023-07-02;2623.28
3879;5836;13399;ATRASO_60;2023-08-01;2098.62
3880;5836;13399;ATRASO_90;2023-08-31;1573.97
3881;5836;13399;CALOTE;2023-09-30;1049.31
3882;5480;13400;ATRASO_60;2024-08-26;2983.4
3883;5480;13400;ATRASO_90;2024-09-25;2237.55
3884;1908;13404;ATRASO_30;2023-10-28;5601.95
3885;1908;13404;ATRASO_60;2023-11-27;4481.56
3886;1908;13404;ATRASO_90;2023-12-27;3361.17
3887;1908;13404;CALOTE;2024-01-26;2240.78
3888;3610;13426;ATRASO_30;2023-02-15;4606.36
3889;3610;13426;ATRASO_60;2023-03-17;3685.09
3890;3610;13426;ATRASO_90;2023-04-16;2763.82
3891;3610;13426;CALOTE;2023-05-16;1842.54
3892;9125;13435;ATRASO_30;2024-08-12;7517.12
3893;9125;13435;ATRASO_60;2024-09-11;6013.7
3894;9125;13435;ATRASO_90;2024-10-11;4510.27
3895;9125;13435;CALOTE;2024-11-10;3006.85
3896;9683;13444;ATRASO_30;2024-12-10;3703.45
3897;9683;13444;ATRASO_60;2025-01-09;2962.76
3898;9683;13444;CALOTE;2025-03-10;1481.38
3899;4881;13453;ATRASO_60;2023-06-22;1229.65
3900;4881;13453;ATRASO_90;2023-07-22;922.24
3901;4881;13453;CALOTE;2023-08-21;614.82
3902;4236;13467;ATRASO_60;2024-02-21;6574.38
3903;4236;13467;ATRASO_90;2024-03-22;4930.78
3904;4236;13467;CALOTE;2024-04-21;3287.19
3905;6955;13468;ATRASO_60;2024-11-20;4999.11
3906;8778;13470;ATRASO_60;2022-06-22;5190.15
3907;9189;13478;CALOTE;2024-12-08;1288.06
3908;5361;13479;ATRASO_30;2021-03-10;2050.15
3909;5361;13479;CALOTE;2021-06-08;820.06
3910;1002;13497;ATRASO_30;2023-10-27;7944.84
3911;1002;13497;ATRASO_60;2023-11-26;6355.87
3912;1002;13497;ATRASO_90;2023-12-26;4766.9
3913;1002;13497;CALOTE;2024-01-25;3177.94
3914;5026;13502;ATRASO_30;2022-12-22;2492.37
3915;5026;13502;ATRASO_90;2023-02-20;1495.42
3916;5026;13502;CALOTE;2023-03-22;996.95
3917;3050;13505;ATRASO_30;2022-07-30;2852.06
3918;3050;13505;ATRASO_60;2022-08-29;2281.65
3919;3050;13505;ATRASO_90;2022-09-28;1711.24
3920;5916;13506;ATRASO_30;2022-08-30;4579.55
3921;5916;13506;ATRASO_60;2022-09-29;3663.64
3922;5916;13506;ATRASO_90;2022-10-29;2747.73
3923;3478;13511;ATRASO_30;2024-04-19;5861.05
3924;4642;13531;CALOTE;2024-04-01;2866.45
3925;8427;13544;ATRASO_30;2024-08-30;17442.65
3926;8427;13544;ATRASO_60;2024-09-29;13954.12
3927;8427;13544;ATRASO_90;2024-10-29;10465.59
3928;8427;13544;CALOTE;2024-11-28;6977.06
3929;5950;13567;ATRASO_30;2024-04-04;6103.49
3930;5950;13567;ATRASO_90;2024-06-03;3662.09
3931;6953;13569;ATRASO_30;2022-08-03;7555.67
3932;6953;13569;ATRASO_60;2022-09-02;6044.54
3933;5890;13575;ATRASO_30;2021-02-02;4614.44
3934;5890;13575;ATRASO_60;2021-03-04;3691.55
3935;8154;13579;ATRASO_30;2023-05-18;6125.32
3936;8154;13579;ATRASO_90;2023-07-17;3675.19
3937;8975;13587;ATRASO_30;2022-05-24;1553.56
3938;8975;13587;ATRASO_60;2022-06-23;1242.85
3939;8975;13587;ATRASO_90;2022-07-23;932.14
3940;8975;13587;CALOTE;2022-08-22;621.42
3941;1138;13589;ATRASO_30;2023-12-05;4073.82
3942;1138;13589;ATRASO_60;2024-01-04;3259.06
3943;9769;13592;ATRASO_30;2021-02-25;1094.68
3944;9769;13592;ATRASO_90;2021-04-26;656.81
3945;9769;13592;CALOTE;2021-05-26;437.87
3946;3459;13606;ATRASO_30;2023-01-02;7641.01
3947;3459;13606;ATRASO_60;2023-02-01;6112.81
3948;3459;13606;ATRASO_90;2023-03-03;4584.61
3949;3459;13606;CALOTE;2023-04-02;3056.4
3950;9218;13611;ATRASO_30;2023-09-25;1301.74
3951;9218;13611;ATRASO_60;2023-10-25;1041.39
3952;9218;13611;ATRASO_90;2023-11-24;781.04
3953;9218;13611;CALOTE;2023-12-24;520.7
3954;2651;13628;ATRASO_30;2022-05-31;5366.41
3955;2651;13628;ATRASO_60;2022-06-30;4293.13
3956;2651;13628;CALOTE;2022-08-29;2146.56
3957;3099;13630;ATRASO_30;2023-04-17;1196.17
3958;3099;13630;ATRASO_60;2023-05-17;956.94
3959;3099;13630;CALOTE;2023-07-16;478.47
3960;6602;13632;ATRASO_30;2021-10-21;7863.83
3961;6602;13632;ATRASO_60;2021-11-20;6291.06
3962;6602;13632;ATRASO_90;2021-12-20;4718.3
3963;6602;13632;CALOTE;2022-01-19;3145.53
3964;422;13642;ATRASO_30;2023-08-03;7150.04
3965;422;13642;ATRASO_90;2023-10-02;4290.02
3966;422;13642;CALOTE;2023-11-01;2860.02
3967;6410;13656;ATRASO_30;2022-08-22;5105.44
3968;6410;13656;ATRASO_90;2022-10-21;3063.26
3969;6410;13656;CALOTE;2022-11-20;2042.18
3970;7461;13657;ATRASO_60;2021-09-18;991.5
3971;7461;13657;ATRASO_90;2021-10-18;743.62
3972;7461;13657;CALOTE;2021-11-17;495.75
3973;4767;13665;ATRASO_30;2022-07-08;2008.39
3974;4767;13665;ATRASO_90;2022-09-06;1205.03
3975;4767;13665;CALOTE;2022-10-06;803.36
3976;611;13670;ATRASO_30;2023-12-13;6323.9
3977;611;13670;ATRASO_60;2024-01-12;5059.12
3978;611;13670;ATRASO_90;2024-02-11;3794.34
3979;611;13670;CALOTE;2024-03-12;2529.56
3980;174;13671;ATRASO_30;2021-05-15;6977.23
3981;174;13671;ATRASO_90;2021-07-14;4186.34
3982;174;13671;CALOTE;2021-08-13;2790.89
3983;6393;13683;ATRASO_30;2022-08-13;1275.55
3984;6393;13683;ATRASO_60;2022-09-12;1020.44
3985;6393;13683;ATRASO_90;2022-10-12;765.33
3986;6393;13683;CALOTE;2022-11-11;510.22
3987;7631;13695;ATRASO_30;2024-09-04;6091.04
3988;48;13756;ATRASO_30;2023-03-14;3662.85
3989;48;13756;ATRASO_60;2023-04-13;2930.28
3990;48;13756;ATRASO_90;2023-05-13;2197.71
3991;6107;13766;ATRASO_60;2023-12-22;2743.15
3992;6107;13766;ATRASO_90;2024-01-21;2057.36
3993;6107;13766;CALOTE;2024-02-20;1371.58
3994;6628;13772;ATRASO_30;2021-08-22;2731.64
3995;6628;13772;ATRASO_60;2021-09-21;2185.31
3996;6628;13772;ATRASO_90;2021-10-21;1638.98
3997;6628;13772;CALOTE;2021-11-20;1092.66
3998;3818;13776;ATRASO_30;2024-01-05;9309.84
3999;3818;13776;ATRASO_60;2024-02-04;7447.87
4000;3818;13776;ATRASO_90;2024-03-05;5585.9
4001;3411;13777;ATRASO_30;2022-05-23;42100.8
4002;3411;13777;ATRASO_60;2022-06-22;33680.64
4003;3411;13777;ATRASO_90;2022-07-22;25260.48
4004;3411;13777;CALOTE;2022-08-21;16840.32
4005;6679;13781;ATRASO_30;2023-08-18;4032.42
4006;6679;13781;ATRASO_90;2023-10-17;2419.45
4007;6679;13781;CALOTE;2023-11-16;1612.97
4008;3982;13783;ATRASO_30;2023-04-14;5353.46
4009;3982;13783;ATRASO_60;2023-05-14;4282.77
4010;3982;13783;ATRASO_90;2023-06-13;3212.08
4011;3982;13783;CALOTE;2023-07-13;2141.38
4012;541;13786;ATRASO_30;2023-09-23;3836.61
4013;541;13786;ATRASO_60;2023-10-23;3069.29
4014;541;13786;ATRASO_90;2023-11-22;2301.97
4015;541;13786;CALOTE;2023-12-22;1534.64
4016;2920;13794;ATRASO_30;2022-12-16;5499.9
4017;2920;13794;ATRASO_60;2023-01-15;4399.92
4018;2920;13794;ATRASO_90;2023-02-14;3299.94
4019;2920;13794;CALOTE;2023-03-16;2199.96
4020;1932;13796;ATRASO_60;2023-03-16;15030.49
4021;1932;13796;ATRASO_90;2023-04-15;11272.87
4022;1932;13796;CALOTE;2023-05-15;7515.24
4023;9403;13813;ATRASO_30;2021-04-04;7746.3
4024;9403;13813;ATRASO_60;2021-05-04;6197.04
4025;3368;13818;ATRASO_30;2021-05-09;8686.03
4026;3368;13818;ATRASO_60;2021-06-08;6948.82
4027;3368;13818;ATRASO_90;2021-07-08;5211.62
4028;8567;13840;ATRASO_30;2022-08-06;15898.15
4029;8567;13840;ATRASO_90;2022-10-05;9538.89
4030;2683;13882;ATRASO_30;2023-06-23;4209.34
4031;2683;13882;ATRASO_60;2023-07-23;3367.47
4032;2683;13882;ATRASO_90;2023-08-22;2525.6
4033;2683;13882;CALOTE;2023-09-21;1683.74
4034;1055;13890;ATRASO_30;2024-05-23;3389.12
4035;1055;13890;CALOTE;2024-08-21;1355.65
4036;9430;13902;ATRASO_30;2024-04-07;1985.27
4037;9430;13902;ATRASO_60;2024-05-07;1588.22
4038;9430;13902;ATRASO_90;2024-06-06;1191.16
4039;9430;13902;CALOTE;2024-07-06;794.11
4040;958;13904;ATRASO_30;2024-04-19;7849.98
4041;958;13904;ATRASO_60;2024-05-19;6279.98
4042;958;13904;ATRASO_90;2024-06-18;4709.99
4043;958;13904;CALOTE;2024-07-18;3139.99
4044;9344;13909;ATRASO_30;2022-08-06;6807.76
4045;9344;13909;ATRASO_60;2022-09-05;5446.21
4046;9344;13909;ATRASO_90;2022-10-05;4084.66
4047;9344;13909;CALOTE;2022-11-04;2723.1
4048;2223;13914;ATRASO_30;2022-01-10;7477.17
4049;2223;13914;ATRASO_60;2022-02-09;5981.74
4050;2223;13914;ATRASO_90;2022-03-11;4486.3
4051;2223;13914;CALOTE;2022-04-10;2990.87
4052;8193;13932;ATRASO_90;2024-12-13;1052.3
4053;8193;13932;CALOTE;2025-01-12;701.53
4054;5869;13935;ATRASO_60;2022-10-08;2040.63
4055;5869;13935;ATRASO_90;2022-11-07;1530.47
4056;5878;13942;ATRASO_30;2023-01-25;1252.27
4057;5878;13942;ATRASO_60;2023-02-24;1001.82
4058;5878;13942;CALOTE;2023-04-25;500.91
4059;7046;13956;ATRASO_30;2022-09-04;14970.3
4060;7046;13956;ATRASO_60;2022-10-04;11976.24
4061;7046;13956;ATRASO_90;2022-11-03;8982.18
4062;7046;13956;CALOTE;2022-12-03;5988.12
4063;7983;13972;ATRASO_30;2022-03-28;3025.75
4064;7983;13972;ATRASO_60;2022-04-27;2420.6
4065;7983;13972;ATRASO_90;2022-05-27;1815.45
4066;7983;13972;CALOTE;2022-06-26;1210.3
4067;191;13978;ATRASO_30;2021-10-16;4550.51
4068;191;13978;ATRASO_90;2021-12-15;2730.31
4069;191;13978;CALOTE;2022-01-14;1820.2
4070;6150;13993;ATRASO_60;2021-06-23;4523.52
4071;6150;13993;ATRASO_90;2021-07-23;3392.64
4072;6150;13993;CALOTE;2021-08-22;2261.76
4073;2672;14001;ATRASO_30;2022-02-27;5037.98
4074;2672;14001;ATRASO_60;2022-03-29;4030.38
4075;2672;14001;ATRASO_90;2022-04-28;3022.79
4076;2672;14001;CALOTE;2022-05-28;2015.19
4077;4488;14007;ATRASO_90;2021-09-13;8125.12
4078;4488;14007;CALOTE;2021-10-13;5416.74
4079;5702;14025;ATRASO_60;2021-09-28;2960.38
4080;5702;14025;ATRASO_90;2021-10-28;2220.29
4081;5702;14025;CALOTE;2021-11-27;1480.19
4082;9656;14028;ATRASO_30;2023-03-27;1508.47
4083;9656;14028;ATRASO_60;2023-04-26;1206.78
4084;9656;14028;ATRASO_90;2023-05-26;905.08
4085;9656;14028;CALOTE;2023-06-25;603.39
4086;3447;14030;ATRASO_30;2024-12-22;7165.15
4087;3447;14030;ATRASO_60;2025-01-21;5732.12
4088;3447;14030;ATRASO_90;2025-02-20;4299.09
4089;3447;14030;CALOTE;2025-03-22;2866.06
4090;464;14033;ATRASO_30;2023-03-04;7819.51
4091;464;14033;CALOTE;2023-06-02;3127.8
4092;1743;14037;ATRASO_30;2021-07-17;7921.6
4093;1743;14037;ATRASO_60;2021-08-16;6337.28
4094;1743;14037;CALOTE;2021-10-15;3168.64
4095;6291;14049;ATRASO_30;2021-11-22;16661.54
4096;6291;14049;ATRASO_60;2021-12-22;13329.23
4097;6291;14049;ATRASO_90;2022-01-21;9996.92
4098;6291;14049;CALOTE;2022-02-20;6664.62
4099;9538;14057;ATRASO_60;2025-01-29;5991.61
4100;9538;14057;ATRASO_90;2025-02-28;4493.71
4101;9538;14057;CALOTE;2025-03-30;2995.8
4102;6512;14060;ATRASO_90;2023-06-13;346.8
4103;8066;14064;ATRASO_60;2021-10-22;11644.66
4104;8066;14064;ATRASO_90;2021-11-21;8733.5
4105;8066;14064;CALOTE;2021-12-21;5822.33
4106;7366;14068;ATRASO_30;2024-06-08;7396.87
4107;7366;14068;ATRASO_90;2024-08-07;4438.12
4108;7366;14068;CALOTE;2024-09-06;2958.75
4109;7702;14079;ATRASO_60;2022-01-20;2600.11
4110;539;14080;ATRASO_30;2022-12-23;4193.77
4111;539;14080;ATRASO_60;2023-01-22;3355.02
4112;539;14080;ATRASO_90;2023-02-21;2516.26
4113;539;14080;CALOTE;2023-03-23;1677.51
4114;7776;14115;ATRASO_60;2023-04-28;4037.46
4115;7776;14115;ATRASO_90;2023-05-28;3028.09
4116;7776;14115;CALOTE;2023-06-27;2018.73
4117;2882;14121;ATRASO_60;2025-01-31;3756.54
4118;2882;14121;ATRASO_90;2025-03-02;2817.4
4119;2882;14121;CALOTE;2025-04-01;1878.27
4120;4477;14124;ATRASO_30;2024-07-23;7108.44
4121;4477;14124;ATRASO_60;2024-08-22;5686.75
4122;6401;14143;ATRASO_30;2021-04-03;43509.95
4123;6401;14143;ATRASO_60;2021-05-03;34807.96
4124;6401;14143;ATRASO_90;2021-06-02;26105.97
4125;6401;14143;CALOTE;2021-07-02;17403.98
4126;6149;14145;ATRASO_30;2024-05-12;2491.57
4127;6149;14145;ATRASO_60;2024-06-11;1993.26
4128;6149;14145;ATRASO_90;2024-07-11;1494.94
4129;5996;14170;ATRASO_60;2024-09-17;6138.64
4130;5996;14170;ATRASO_90;2024-10-17;4603.98
4131;5996;14170;CALOTE;2024-11-16;3069.32
4132;4568;14174;ATRASO_30;2022-12-23;4331.32
4133;4568;14174;ATRASO_60;2023-01-22;3465.06
4134;4568;14174;CALOTE;2023-03-23;1732.53
4135;5878;14198;ATRASO_30;2021-03-13;3330.53
4136;5878;14198;ATRASO_60;2021-04-12;2664.42
4137;5878;14198;ATRASO_90;2021-05-12;1998.32
4138;738;14202;ATRASO_60;2023-12-02;4725.19
4139;738;14202;ATRASO_90;2024-01-01;3543.89
4140;1659;14204;ATRASO_30;2024-09-08;9186.14
4141;1659;14204;ATRASO_60;2024-10-08;7348.91
4142;1659;14204;ATRASO_90;2024-11-07;5511.68
4143;1659;14204;CALOTE;2024-12-07;3674.46
4144;5467;14214;ATRASO_30;2022-06-09;4824.02
4145;5467;14214;ATRASO_60;2022-07-09;3859.22
4146;5246;14229;ATRASO_60;2022-02-13;3264.84
4147;5246;14229;ATRASO_90;2022-03-15;2448.63
4148;5246;14229;CALOTE;2022-04-14;1632.42
4149;5033;14263;ATRASO_30;2024-03-05;5904.3
4150;5033;14263;ATRASO_90;2024-05-04;3542.58
4151;5033;14263;CALOTE;2024-06-03;2361.72
4152;883;14273;ATRASO_90;2025-01-05;781.75
4153;883;14273;CALOTE;2025-02-04;521.17
4154;9711;14285;ATRASO_30;2023-04-08;7668.12
4155;9711;14285;ATRASO_60;2023-05-08;6134.5
4156;5846;14286;ATRASO_30;2024-12-24;2067.31
4157;5846;14286;ATRASO_60;2025-01-23;1653.85
4158;5846;14286;CALOTE;2025-03-24;826.92
4159;6898;14304;ATRASO_30;2021-04-09;5535.62
4160;6898;14304;ATRASO_60;2021-05-09;4428.5
4161;6898;14304;CALOTE;2021-07-08;2214.25
4162;7095;14313;ATRASO_30;2021-04-13;6701.45
4163;7095;14313;ATRASO_60;2021-05-13;5361.16
4164;7095;14313;ATRASO_90;2021-06-12;4020.87
4165;7095;14313;CALOTE;2021-07-12;2680.58
4166;8013;14327;ATRASO_30;2021-11-09;1711.97
4167;8013;14327;ATRASO_60;2021-12-09;1369.58
4168;6106;14331;ATRASO_90;2023-08-27;2364.14
4169;7101;14344;ATRASO_30;2024-12-08;7794.36
4170;7101;14344;ATRASO_60;2025-01-07;6235.49
4171;7101;14344;ATRASO_90;2025-02-06;4676.62
4172;7101;14344;CALOTE;2025-03-08;3117.74
4173;6242;14359;ATRASO_30;2023-08-26;2295.16
4174;6242;14359;ATRASO_60;2023-09-25;1836.13
4175;6242;14359;ATRASO_90;2023-10-25;1377.1
4176;6242;14359;CALOTE;2023-11-24;918.06
4177;5571;14363;ATRASO_30;2023-03-28;711.12
4178;5571;14363;ATRASO_90;2023-05-27;426.67
4179;5571;14363;CALOTE;2023-06-26;284.45
4180;9588;14368;ATRASO_30;2021-05-17;548.01
4181;9588;14368;ATRASO_90;2021-07-16;328.81
4182;9588;14368;CALOTE;2021-08-15;219.2
4183;2969;14373;ATRASO_60;2023-07-30;28558.33
4184;2969;14373;ATRASO_90;2023-08-29;21418.75
4185;2969;14373;CALOTE;2023-09-28;14279.16
4186;7047;14374;ATRASO_30;2021-03-16;2200.65
4187;7047;14374;ATRASO_90;2021-05-15;1320.39
4188;7047;14374;CALOTE;2021-06-14;880.26
4189;6130;14383;ATRASO_30;2021-04-29;4032.93
4190;6130;14383;ATRASO_60;2021-05-29;3226.34
4191;6130;14383;ATRASO_90;2021-06-28;2419.76
4192;6130;14383;CALOTE;2021-07-28;1613.17
4193;8676;14392;ATRASO_90;2022-04-10;4194.78
4194;8676;14392;CALOTE;2022-05-10;2796.52
4195;8563;14403;ATRASO_60;2021-05-27;3537.32
4196;8563;14403;ATRASO_90;2021-06-26;2652.99
4197;8563;14403;CALOTE;2021-07-26;1768.66
4198;5631;14408;ATRASO_30;2023-03-23;4869.62
4199;5631;14408;ATRASO_90;2023-05-22;2921.77
4200;3790;14412;ATRASO_30;2024-02-08;7451.66
4201;3790;14412;ATRASO_60;2024-03-09;5961.33
4202;3790;14412;ATRASO_90;2024-04-08;4471.0
4203;3790;14412;CALOTE;2024-05-08;2980.66
4204;9185;14418;ATRASO_30;2024-05-16;1880.29
4205;9185;14418;ATRASO_90;2024-07-15;1128.17
4206;9185;14418;CALOTE;2024-08-14;752.12
4207;958;14423;ATRASO_30;2024-12-28;3680.4
4208;958;14423;ATRASO_60;2025-01-27;2944.32
4209;958;14423;ATRASO_90;2025-02-26;2208.24
4210;7700;14427;ATRASO_30;2021-10-01;1014.68
4211;7700;14427;ATRASO_90;2021-11-30;608.81
4212;6711;14448;ATRASO_30;2021-04-18;6543.41
4213;6711;14448;ATRASO_60;2021-05-18;5234.73
4214;6711;14448;ATRASO_90;2021-06-17;3926.05
4215;6711;14448;CALOTE;2021-07-17;2617.36
4216;3427;14454;ATRASO_60;2024-09-27;5763.22
4217;3427;14454;ATRASO_90;2024-10-27;4322.42
4218;3427;14454;CALOTE;2024-11-26;2881.61
4219;2967;14469;ATRASO_30;2023-02-03;12761.14
4220;2967;14469;ATRASO_90;2023-04-04;7656.68
4221;8859;14470;ATRASO_30;2023-04-09;43383.3
4222;8859;14470;ATRASO_60;2023-05-09;34706.64
4223;8859;14470;ATRASO_90;2023-06-08;26029.98
4224;2186;14474;ATRASO_30;2021-12-29;2290.96
4225;2186;14474;CALOTE;2022-03-29;916.38
4226;5032;14478;ATRASO_90;2024-02-05;3948.28
4227;5032;14478;CALOTE;2024-03-06;2632.18
4228;8018;14498;ATRASO_90;2023-03-09;1323.46
4229;8018;14498;CALOTE;2023-04-08;882.3
4230;2250;14504;ATRASO_30;2021-08-06;1663.45
4231;2250;14504;ATRASO_90;2021-10-05;998.07
4232;8826;14544;ATRASO_30;2022-02-15;3631.01
4233;8826;14544;ATRASO_90;2022-04-16;2178.61
4234;1733;14550;ATRASO_60;2022-12-15;14460.03
4235;1733;14550;ATRASO_90;2023-01-14;10845.02
4236;1733;14550;CALOTE;2023-02-13;7230.02
4237;1392;14555;ATRASO_30;2021-04-22;3534.41
4238;1392;14555;ATRASO_60;2021-05-22;2827.53
4239;1392;14555;ATRASO_90;2021-06-21;2120.65
4240;1392;14555;CALOTE;2021-07-21;1413.76
4241;6214;14564;ATRASO_30;2021-11-23;6537.72
4242;6214;14564;ATRASO_90;2022-01-22;3922.63
4243;6214;14564;CALOTE;2022-02-21;2615.09
4244;1173;14573;ATRASO_30;2024-02-24;6899.99
4245;1173;14573;CALOTE;2024-05-24;2760.0
4246;6621;14576;ATRASO_60;2021-06-18;5099.75
4247;6621;14576;ATRASO_90;2021-07-18;3824.81
4248;2037;14581;ATRASO_30;2024-04-18;3387.3
4249;2037;14581;CALOTE;2024-07-17;1354.92
4250;5735;14582;ATRASO_30;2023-07-02;4755.42
4251;5735;14582;ATRASO_60;2023-08-01;3804.34
4252;5735;14582;CALOTE;2023-09-30;1902.17
4253;7105;14612;ATRASO_30;2022-10-25;2236.79
4254;7105;14612;CALOTE;2023-01-23;894.72
4255;7014;14621;ATRASO_30;2021-10-23;7631.66
4256;7014;14621;ATRASO_60;2021-11-22;6105.33
4257;7014;14621;ATRASO_90;2021-12-22;4579.0
4258;7138;14622;ATRASO_30;2024-06-14;42571.72
4259;7138;14622;ATRASO_90;2024-08-13;25543.03
4260;8255;14628;ATRASO_30;2021-10-30;4779.5
4261;8255;14628;ATRASO_60;2021-11-29;3823.6
4262;8255;14628;ATRASO_90;2021-12-29;2867.7
4263;8255;14628;CALOTE;2022-01-28;1911.8
4264;3993;14633;ATRASO_30;2023-03-29;6156.02
4265;3993;14633;ATRASO_60;2023-04-28;4924.82
4266;3993;14633;ATRASO_90;2023-05-28;3693.61
4267;3993;14633;CALOTE;2023-06-27;2462.41
4268;7547;14635;ATRASO_30;2024-02-28;15859.58
4269;7547;14635;ATRASO_90;2024-04-28;9515.75
4270;7547;14635;CALOTE;2024-05-28;6343.83
4271;6148;14651;ATRASO_30;2021-11-23;2236.63
4272;6148;14651;ATRASO_60;2021-12-23;1789.3
